ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,state_indegree,state_outdegree,prox_indegree,prox_outdegree,rand_ind_t
1673,985,2019-01-04,22501 Hawthorne Blvd Torrance California,1.4532374265141534,3,4,Torrance,California,-118.3523128,33.8239827,1.3862943611198906,1.6094379124341005,14,23,0,2,2,2,877
1674,985,2019-01-04,3197 Shula Dr Hurt Virginia,1.2999897393843562,3,2,Hurt,Virginia,-79.33295199999998,37.0559889,1.3862943611198906,1.0986122886681098,15,22,0,0,2,1,877
1675,986,2019-01-06,1300 block of W College Blvd Roswell New Mexico,0.4828313737302301,0,4,Roswell,New Mexico,-104.5396624,33.4085055,0.0,1.6094379124341005,15,23,0,0,0,0,1021
1676,987,2019-01-13,2445 E Van Buren St Phoenix Arizona,1.022730867160378,1,5,Phoenix,Arizona,-112.0280608,33.4510169,0.6931471805599453,1.791759469228055,15,24,1,0,1,0,1011
1677,988,2019-01-15,5420 Baseline Rd Little Rock Arkansas,0.9680344001221916,1,4,Little Rock,Arkansas,-92.3386118,34.6693174,0.6931471805599453,1.6094379124341005,15,24,1,0,2,0,1120
1678,989,2019-01-16,Ranch Center Dr and 40th St W Palmdale California,1.178350206951907,3,1,Palmdale,California,-118.2022388,34.5833789,1.3862943611198906,0.6931471805599453,15,24,1,2,2,2,935
1679,989,2019-01-16,Emerson St and Spring Park Rd Jacksonville Florida,1.022730867160378,1,5,Jacksonville,Florida,-81.62579659999999,30.2911022,0.6931471805599453,1.791759469228055,16,23,1,3,1,3,935
1680,990,2019-01-17,940 Audubon Ave Owensboro Kentucky,1.178350206951907,3,1,Owensboro,Kentucky,-87.12742279999998,37.765196,1.3862943611198906,0.6931471805599453,16,23,0,0,2,1,136
1681,991,2019-01-19,7041 Sherman St Houston Texas,1.2999897393843562,3,2,Houston,Texas,-95.299408,29.7372539,1.3862943611198906,1.0986122886681098,16,23,0,3,0,3,943
1682,991,2019-01-19,11445 Brian Lakes Drive Jacksonville Florida,1.2999897393843562,3,2,Jacksonville,Florida,-81.8562012,30.2693846,1.3862943611198906,1.0986122886681098,17,22,2,2,2,2,943
1683,991,2019-01-19,4400 block of W Madison St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.73576399999996,41.881017,0.0,1.6094379124341005,18,21,0,1,1,2,943
1684,991,2019-01-19,1435 Wilcox Ave Gaffney South Carolina,0.9680344001221916,1,4,Gaffney,South Carolina,-81.60407020000002,35.11063490000001,0.6931471805599453,1.6094379124341005,19,20,1,0,2,1,943
1685,991,2019-01-19,1140 Church St Lebanon Pennsylvania,0.4828313737302301,0,4,Lebanon,Pennsylvania,-76.43155290000001,40.343537,0.0,1.6094379124341005,20,19,0,1,0,5,943
1686,992,2019-01-20,26133 SW 139th Ave Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.4201753,25.7415677,0.0,1.6094379124341005,20,19,3,1,0,1,218
1687,993,2019-01-23,1901 US 27 S Sebring Florida,1.2542316284596384,5,0,Sebring,Florida,-81.45840390000002,27.4705304,1.791759469228055,0.0,20,19,4,0,3,0,867
1688,994,2019-01-24,319 Williamson St Rockmart Georgia,1.3345506928718538,4,1,Rockmart,Georgia,-85.059614,33.9981833,1.6094379124341005,0.6931471805599453,20,21,0,1,2,2,387
1689,994,2019-01-24,1450 S Atherton St State College Pennsylvania,1.3345506928718538,4,1,State College,Pennsylvania,-77.83994430000001,40.7843394,1.6094379124341005,0.6931471805599453,21,20,1,0,2,4,387
1690,995,2019-01-26,612 Bergen St Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.19922690000001,40.723135,0.6931471805599453,1.3862943611198906,21,20,0,0,2,2,1048
1691,995,2019-01-26,2957 N Sherman Dr Indianapolis Indiana,0.5375278407684164,0,5,Indianapolis,Indiana,-86.10234709999996,39.810224700000006,0.0,1.791759469228055,22,19,0,1,2,3,1048
1692,995,2019-01-26,42350 Church Point Rd Gonzales Louisiana,1.2542316284596384,5,0,Gonzales,Louisiana,-90.8928986,30.2405151,1.791759469228055,0.0,23,18,0,2,0,3,1048
1693,995,2019-01-26,300 block of W Roosevelt Albany Georgia,0.4828313737302301,0,4,Albany,Georgia,-84.15484529999998,31.5814776,0.0,1.6094379124341005,24,17,1,0,4,1,1048
1694,996,2019-01-27,Avenue O and Warrior Rd Birmingham Alabama,0.5375278407684164,0,5,Birmingham,Alabama,-86.89173120000002,33.4932873,0.0,1.791759469228055,23,19,0,0,2,2,555
1695,997,2019-01-28,7815 Harding St Houston Texas,1.3065564428360932,2,5,Houston,Texas,-95.2818112,29.7093964,1.0986122886681098,1.791759469228055,23,19,1,4,1,4,485
1696,998,2019-02-01,6800 block of Springfield St San Diego California,0.4828313737302301,0,4,San Diego,California,-117.0521679,32.7285985,0.0,1.6094379124341005,23,19,2,2,2,1,1081
1697,999,2019-02-03,E Sunny Dunes Rd and El Placer Rd Palm Springs California,1.1266065387038702,4,0,Palm Springs,California,-116.5062457,33.8122657,1.6094379124341005,0.0,22,19,2,1,2,0,1169
1698,999,2019-02-03,938 E 75th St Chicago Illinois,1.3065564428360932,2,5,Chicago,Illinois,-87.60131830000002,41.7588199,1.0986122886681098,1.791759469228055,23,18,1,1,2,1,1169
1699,1000,2019-02-04,4000 block of Topeka St Baton Rouge Louisiana,0.4828313737302301,0,4,Baton Rouge,Louisiana,-91.161113,30.4856355,0.0,1.6094379124341005,23,19,1,1,1,5,497
1700,1000,2019-02-04,2341 Pennsylvania Ave SE Washington District of Columbia,0.5375278407684164,0,5,Washington,District of Columbia,-76.9717545,38.8736444,0.0,1.791759469228055,24,18,0,0,3,3,497
1701,1001,2019-02-05,538 Hot Wells Blvd San Antonio Texas,1.0986122886681096,2,2,San Antonio,Texas,-98.4589819,29.367952,1.0986122886681098,1.0986122886681098,24,19,2,3,2,2,221
1702,1002,2019-02-06,1778 Fulton St Brooklyn New York,0.9010913347279288,1,3,Brooklyn,New York,-73.9283693,40.67908,0.6931471805599453,1.3862943611198906,24,19,0,0,4,2,500
1703,1003,2019-02-09,109 Perry St Petersburg Virginia,0.4828313737302301,0,4,Petersburg,Virginia,-77.4082937,37.2247565,0.0,1.6094379124341005,23,19,0,0,3,1,396
1704,1004,2019-02-11,3628 FM 3126 Livingston Texas,1.2542316284596384,5,0,Livingston,Texas,-95.0563353,30.7249679,1.791759469228055,0.0,23,19,3,2,4,3,889
1705,1005,2019-02-15,641 Archer Ave Aurora Illinois,1.9459101490553128,6,6,Aurora,Illinois,-88.33273679999998,41.7563683,1.9459101490553128,1.9459101490553128,19,19,1,1,2,1,182
1706,1006,2019-02-16,1214 Foxhill Dr Clinton Mississippi,1.2542316284596384,5,0,Clinton,Mississippi,-90.3194259,32.3524829,1.791759469228055,0.0,19,21,0,0,3,6,754
1707,1007,2019-02-17,Tulane Ave and Elk Pl New Orleans Louisiana,1.022730867160378,1,5,New Orleans,Louisiana,-90.0746022,29.9545703,0.6931471805599453,1.791759469228055,19,21,2,1,3,1,499
1708,1007,2019-02-17,664 E Illinois St Evansville Indiana,0.5375278407684164,0,5,Evansville,Indiana,-87.554693,37.979329,0.0,1.791759469228055,20,20,1,0,1,2,499
1709,1007,2019-02-17,504 S Van Buren St Henderson Texas,1.0986122886681096,2,2,Henderson,Texas,-94.8018101,32.149473699999994,1.0986122886681098,1.0986122886681098,21,19,3,1,3,3,499
1710,1008,2019-02-20,529 N College St Covington Tennessee,0.4828313737302301,0,4,Covington,Tennessee,-89.64842220000001,35.57106779999999,0.0,1.6094379124341005,20,20,0,0,3,2,587
1711,1009,2019-02-21,12800 block of Eastbrook Dr Houston Texas,1.0986122886681096,2,2,Houston,Texas,-95.211621,29.791989500000003,1.0986122886681098,1.0986122886681098,17,20,4,0,5,1,822
1712,1009,2019-02-21,600 N Miles St Elizabethtown Kentucky,1.0986122886681096,2,2,Elizabethtown,Kentucky,-85.8575134,37.702787,1.0986122886681098,1.0986122886681098,18,19,0,0,1,0,822
1713,1009,2019-02-21,500 block of Bloom St Baltimore Maryland,0.9680344001221916,1,4,Baltimore,Maryland,-76.63650990000002,39.3083747,0.6931471805599453,1.6094379124341005,19,18,0,0,3,2,822
1714,1010,2019-02-22,1100 block of Carnation Dr Birmingham Alabama,1.0986122886681096,2,2,Birmingham,Alabama,-86.6971622,33.610606,1.0986122886681098,1.0986122886681098,19,18,0,1,2,2,965
1715,1011,2019-02-28,9755 Edes Ave Oakland California,0.9010913347279288,1,3,Oakland,California,-122.1841065,37.7364154,0.6931471805599453,1.3862943611198906,19,20,2,2,0,2,270
1716,1012,2019-03-02,723 East 25th Ave Pine Bluff Arkansas,0.9680344001221916,1,4,Pine Bluff,Arkansas,-91.9939452,34.20485499999999,0.6931471805599453,1.6094379124341005,19,21,0,0,3,2,422
1717,1013,2019-03-03,2900 block of E 79th St Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.55382270000001,41.75204180000001,0.0,1.9459101490553128,18,22,1,1,1,2,14
1718,1013,2019-03-03,316 14th St Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2678922,37.80331629999999,0.0,1.6094379124341005,19,21,1,1,1,1,14
1719,1014,2019-03-10,15th St and Market St Denver Colorado,0.9680344001221916,1,4,Denver,Colorado,-104.9994939,39.7489461,0.6931471805599453,1.6094379124341005,18,22,0,0,0,0,209
1720,1014,2019-03-10,2700 block of San Jacinto Ave Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7931052,32.4867168,0.0,1.6094379124341005,19,21,1,0,5,1,209
1721,1015,2019-03-11,291 12th Ave Paterson New Jersey,0.4828313737302301,0,4,Paterson,New Jersey,-74.15204890000003,40.9205806,0.0,1.6094379124341005,19,24,0,1,2,3,823
1722,1016,2019-03-14,5145 Airway Blvd Missoula Montana,0.9010913347279288,1,3,Missoula,Montana,-114.0720695,46.9214175,0.6931471805599453,1.3862943611198906,19,24,0,0,0,0,120
1723,1017,2019-03-15,515 Dauphin Island Pkwy Mobile Alabama,1.2518599757979068,2,4,Mobile,Alabama,-88.08677490000002,30.6720433,1.0986122886681098,1.6094379124341005,19,26,1,0,3,3,488
1724,1018,2019-03-16,619 Ferry Ave Camden New Jersey,0.9010913347279288,1,3,Camden,New Jersey,-75.11725290000003,39.9216792,0.6931471805599453,1.3862943611198906,19,26,1,0,2,3,491
1725,1019,2019-03-17,600 E Fremont St Las Vegas Nevada,0.4828313737302301,0,4,Las Vegas,Nevada,-115.1389825,36.169076200000006,0.0,1.6094379124341005,19,26,0,1,0,4,186
1726,1019,2019-03-17,Dennis St Rochelle Georgia,0.9010913347279288,1,3,Rochelle,Georgia,-83.46831490000002,31.9527985,0.6931471805599453,1.3862943611198906,20,25,0,3,1,6,186
1727,1019,2019-03-17,900 block of Broad St Augusta Georgia,0.4828313737302301,0,4,Augusta,Georgia,-81.96753840000002,33.4758643,0.0,1.6094379124341005,21,24,1,2,1,4,186
1728,1020,2019-03-19,8526 N 27th Ave Phoenix Arizona,1.2518599757979068,2,4,Phoenix,Arizona,-112.1171963,33.561375,1.0986122886681098,1.6094379124341005,21,26,0,2,0,2,67
1729,1021,2019-03-24,2202 W McDowell Rd Phoenix Arizona,0.6238324625039507,0,7,Phoenix,Arizona,-112.1066706,33.466165000000004,0.0,2.0794415416798357,19,26,1,1,1,1,554
1730,1021,2019-03-24,1300 Fillmore St San Francisco California,1.022730867160378,1,5,San Francisco,California,-122.4321368,37.781588,0.6931471805599453,1.791759469228055,20,25,2,4,2,2,554
1731,1022,2019-03-25,2400 block of W San Miguel St North Las Vegas Nevada,0.5375278407684164,0,5,North Las Vegas,Nevada,-115.1758532,36.2358905,0.0,1.791759469228055,20,25,1,0,1,2,86
1732,1023,2019-03-28,6200 block of Boston St Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.54157579999998,39.2780308,0.0,1.6094379124341005,18,25,0,2,2,3,129
1733,1024,2019-03-31,1900 block of Jacksonville Rd North Charleston South Carolina,0.6238324625039507,0,7,North Charleston,South Carolina,-79.9610807,32.8472343,0.0,2.0794415416798357,18,26,0,0,2,1,252
1734,1024,2019-03-31,3041 Landrum Dr SW Atlanta Georgia,0.9680344001221916,1,4,Atlanta,Georgia,-84.487122,33.7079189,0.6931471805599453,1.6094379124341005,19,25,2,1,2,2,252
1735,1024,2019-03-31,500 block of N Hamlin Ave Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.72139200000002,41.890091,0.6931471805599453,1.6094379124341005,20,24,1,2,1,2,252
1736,1025,2019-04-02,300 block of 13th St Covington Kentucky,0.5375278407684164,0,5,Covington,Kentucky,-84.503489,39.0772536,0.0,1.791759469228055,20,24,0,1,1,2,961
1737,1025,2019-04-02,13195 MS 18 Hermanville Mississippi,0.4828313737302301,0,4,Hermanville,Mississippi,-90.83892,31.961841,0.0,1.6094379124341005,21,23,0,0,3,2,961
1738,1026,2019-04-04,300 block of Eagle Ct Stockbridge Georgia,1.2999897393843562,3,2,Stockbridge,Georgia,-84.2404542,33.5269155,1.3862943611198906,1.0986122886681098,21,25,3,0,3,2,920
1739,1026,2019-04-04,100 block of Allen Ave Panama City Florida,0.9010913347279288,1,3,Panama City,Florida,-85.65434470000002,30.146067,0.6931471805599453,1.3862943611198906,22,24,0,2,3,1,920
1740,1027,2019-04-06,6300 block of S Seeley Ave Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.6751244,41.77930720000001,0.0,1.9459101490553128,21,27,1,1,1,2,826
1741,1027,2019-04-06,500 block of Kissimmee St Tallahassee Florida,0.4828313737302301,0,4,Tallahassee,Florida,-84.2896729,30.422598200000003,0.0,1.6094379124341005,22,26,1,1,5,0,826
1742,1028,2019-04-07,433 Flournoy Lucas Rd Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7670301,32.389084999999994,0.0,1.6094379124341005,21,26,0,0,1,1,1017
1743,1028,2019-04-07,940 N Pine St Wilmington Delaware,0.583773044716594,0,6,Wilmington,Delaware,-75.54153199999998,39.7428375,0.0,1.9459101490553128,22,25,0,0,3,4,1017
1744,1028,2019-04-07,515 N Cherry St Winston Salem (Winston-salem) North Carolina,0.6238324625039507,0,7,Winston Salem (Winston-salem),North Carolina,-80.24706440000001,36.1002292,0.0,2.0794415416798357,23,24,0,1,2,1,1017
1745,1028,2019-04-07,3600 block of Roosevelt Ave Indianapolis Indiana,1.0986122886681096,2,2,Indianapolis,Indiana,-86.10524050000002,39.8001297,1.0986122886681098,1.0986122886681098,24,23,0,0,3,3,1017
1746,1029,2019-04-09,5339 Michigan Ave Kansas City Missouri,0.9010913347279288,1,3,Kansas City,Missouri,-94.5628657,39.029042,0.6931471805599453,1.3862943611198906,24,23,0,0,0,1,631
1747,1030,2019-04-11,E 103rd St and S Main St Los Angeles California,0.9680344001221916,1,4,Los Angeles,California,-118.2738951,33.9428494,0.6931471805599453,1.6094379124341005,24,25,1,5,2,3,480
1748,1030,2019-04-11,7112 W Minnezona Ave Phoenix Arizona,1.2999897393843562,3,2,Phoenix,Arizona,-112.21215159999998,33.504031,1.3862943611198906,1.0986122886681098,25,24,2,0,3,0,480
1749,1030,2019-04-11,2200 block of Ruskin Ave Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.6479425,39.31516390000001,0.6931471805599453,1.3862943611198906,26,23,1,4,3,5,480
1750,1031,2019-04-12,119 N Washington St Carbondale Illinois,0.4828313737302301,0,4,Carbondale,Illinois,-89.2151068,37.728101,0.0,1.6094379124341005,26,26,2,0,1,5,683
1751,1032,2019-04-13,23500 block of Alessandro Blvd Moreno Valley California,0.4828313737302301,0,4,Moreno Valley,California,-117.2524156,33.917340100000004,0.0,1.6094379124341005,26,27,2,6,3,3,1077
1752,1033,2019-04-14,100 block of Princeton Ave Vallejo California,0.9010913347279288,1,3,Vallejo,California,-122.251364,38.1505918,0.6931471805599453,1.3862943611198906,24,27,3,5,1,3,242
1753,1033,2019-04-14,NW 19th Ave and 60th St Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.2288686,25.8297859,1.0986122886681098,1.0986122886681098,25,26,2,0,0,0,242
1754,1033,2019-04-14,2539 E Main St Stockton California,0.4828313737302301,0,4,Stockton,California,-121.2509449,37.9549561,0.0,1.6094379124341005,26,25,4,4,2,2,242
1755,1034,2019-04-16,18700 block of Curry Powder Ln Germantown Maryland,0.9010913347279288,1,3,Germantown,Maryland,-77.264707,39.162339,0.6931471805599453,1.3862943611198906,26,25,2,3,3,6,70
1756,1035,2019-04-18,4000 block of Bells Ln Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.8223184,38.2227219,0.0,1.6094379124341005,25,26,1,0,3,6,43
1757,1036,2019-04-19,1628 S George Washington Blvd Wichita Kansas,0.4828313737302301,0,4,Wichita,Kansas,-97.2999061,37.6638747,0.0,1.6094379124341005,25,26,0,0,1,0,159
1758,1037,2019-04-20,2900 block of Sunrise Ave Corpus Christi Texas,0.4828313737302301,0,4,Corpus Christi,Texas,-97.42226529999999,27.782797100000003,0.0,1.6094379124341005,25,27,0,1,0,0,968
1759,1037,2019-04-20,761 Chestnut Ave Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-90.0373019,35.102049900000004,0.0,1.791759469228055,26,26,0,1,2,6,968
1760,1038,2019-04-21,1500 block of South 31st St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.19571560000001,39.9352439,0.0,1.6094379124341005,24,26,0,2,3,7,1183
1761,1039,2019-04-27,700 N San Fernando Rd Los Angeles California,0.583773044716594,0,6,Los Angeles,California,-118.22639270000002,34.089504600000005,0.0,1.9459101490553128,23,26,4,4,2,3,775
1762,1039,2019-04-27,16934 Chabad Way Poway California,0.9010913347279288,1,3,Poway,California,-117.0531582,33.0191414,0.6931471805599453,1.3862943611198906,24,25,5,3,3,1,775
1763,1039,2019-04-27,700 block of Monterey St Jackson Mississippi,0.9010913347279288,1,3,Jackson,Mississippi,-90.22716559999999,32.2763824,0.6931471805599453,1.3862943611198906,25,24,0,0,2,3,775
1764,1040,2019-04-28,4637 Wyndtree Dr West Chester Ohio,1.1266065387038702,4,0,West Chester,Ohio,-84.46745820000002,39.3507965,1.6094379124341005,0.0,24,24,0,1,3,3,95
1765,1040,2019-04-28,2544 Edmondson Ave Baltimore Maryland,1.1090354888959124,1,7,Baltimore,Maryland,-76.6577434,39.2949057,0.6931471805599453,2.0794415416798357,25,23,2,2,4,6,95
1766,1040,2019-04-28,514 19th St Ensley Birmingham Alabama,0.4828313737302301,0,4,Birmingham,Alabama,-86.896118,33.512937,0.0,1.6094379124341005,26,22,0,0,2,1,95
1767,1040,2019-04-28,1407 Dr DB Todd Jr Blvd Nashville Tennessee,0.6238324625039507,0,7,Nashville,Tennessee,-86.8079063,36.1719359,0.0,2.0794415416798357,27,21,1,0,4,0,95
1768,1041,2019-04-30,9214 South Library Ln Charlotte North Carolina,1.2518599757979068,2,4,Charlotte,North Carolina,-80.730937,35.305966,1.0986122886681098,1.6094379124341005,26,21,1,0,1,0,482
1769,1042,2019-05-01,32 Windermere Rd Boston Massachusetts,0.9010913347279288,1,3,Boston,Massachusetts,-71.06263630000002,42.31385050000001,0.6931471805599453,1.3862943611198906,23,27,0,0,0,2,1178
1770,1043,2019-05-03,2500 block of E Biddle St Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.58251709999998,39.30493370000001,0.0,1.6094379124341005,23,27,3,1,4,5,1159
1771,1043,2019-05-03,1900 block of Ramsay St Baltimore Maryland,0.5375278407684164,0,5,Baltimore,Maryland,-76.64717999999998,39.2833043,0.0,1.791759469228055,24,26,4,0,5,4,1159
1772,1043,2019-05-03,5400 Cedar Springs Rd Dallas Texas,0.9010913347279288,1,3,Dallas,Texas,-96.828402,32.823074,0.6931471805599453,1.3862943611198906,25,25,1,0,0,0,1159
1773,1044,2019-05-04,W 27th St and Tatnall St Wilmington Delaware,0.4828313737302301,0,4,Wilmington,Delaware,-75.5356448,39.75579099999999,0.0,1.6094379124341005,23,27,0,0,5,3,615
1774,1044,2019-05-04,5105 Holiday Dr Stockton California,0.9680344001221916,1,4,Stockton,California,-121.29724240000002,38.0012191,0.6931471805599453,1.6094379124341005,24,26,5,4,2,2,615
1775,1044,2019-05-04,101 W Maryland St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.16046960000001,39.7651971,0.0,1.6094379124341005,25,25,0,2,3,6,615
1776,1044,2019-05-04,Union Blvd and Northland Ave Saint Louis Missouri,0.9680344001221916,1,4,Saint Louis,Missouri,-90.26379279999999,38.671350200000006,0.6931471805599453,1.6094379124341005,26,24,0,2,4,4,615
1777,1045,2019-05-05,1001 Cabrillo Hwy Oceano California,0.583773044716594,0,6,Oceano,California,-120.62557379999998,35.1124953,0.0,1.9459101490553128,26,28,6,3,5,3,276
1778,1045,2019-05-05,2033 45th Street North Bergen New Jersey,0.9680344001221916,1,4,North Bergen,New Jersey,-74.03520809999998,40.7846566,0.6931471805599453,1.6094379124341005,27,27,0,1,7,4,276
1779,1046,2019-05-07,8773 S Ridgeline Blvd Littleton (Highlands Ranch) Colorado,1.1443703995928276,1,8,Littleton (Highlands Ranch),Colorado,-104.997907,39.55595950000001,0.6931471805599453,2.19722457733622,27,29,0,0,0,0,804
1780,1047,2019-05-08,Roache St and Rader St Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.1780773,39.8046292,0.0,1.6094379124341005,25,31,1,1,4,6,390
1781,1048,2019-05-10,4000 block of Ashland Ave Saint Louis Missouri,0.583773044716594,0,6,Saint Louis,Missouri,-90.22655309999999,38.662662,0.0,1.9459101490553128,25,32,1,2,5,3,584
1782,1048,2019-05-10,1900 block of N Croskey St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.1712474,39.9836125,0.0,1.791759469228055,26,31,1,1,6,7,584
1783,1049,2019-05-11,Toll Rd and Bayberry Rd Effort Pennsylvania,0.4828313737302301,0,4,Effort,Pennsylvania,-75.47401669999998,40.9813323,0.0,1.6094379124341005,26,31,2,0,8,5,612
1784,1050,2019-05-13,4047 Shreve Ave Saint Louis Missouri,1.3345506928718538,4,1,Saint Louis,Missouri,-90.2434059,38.6773917,1.6094379124341005,0.6931471805599453,26,32,2,1,5,3,156
